member_id,dept_id,closure_start,novelty_pre_mean,novelty_pre_selected_for_heterogeneity,novelty_pre_high,novelty_pre_group,novelty_pre_split_rule,novelty_pre_threshold_low,novelty_pre_threshold_high
732001,124,2021-07-22,1.0,1,1,high,median_full_sample,0.5,0.5
734397,124,2021-07-22,1.0,1,1,high,median_full_sample,0.5,0.5
737831,124,2021-07-22,1.0,1,1,high,median_full_sample,0.5,0.5
739199,124,2021-07-22,1.0,1,1,high,median_full_sample,0.5,0.5
747127,124,2021-07-22,1.0,1,1,high,median_full_sample,0.5,0.5
753660,124,2021-07-22,0.8333333333333334,1,1,high,median_full_sample,0.5,0.5
753716,124,2021-07-22,1.0,1,1,high,median_full_sample,0.5,0.5
760011,124,2021-07-22,0.0,1,0,baseline,median_full_sample,0.5,0.5
765554,124,2021-07-22,1.0,1,1,high,median_full_sample,0.5,0.5
768827,124,2021-07-22,1.0,1,1,high,median_full_sample,0.5,0.5
773340,124,2021-07-22,1.0,1,1,high,median_full_sample,0.5,0.5
783522,124,2021-07-22,1.0,1,1,high,median_full_sample,0.5,0.5
792068,124,2021-07-22,1.0,1,1,high,median_full_sample,0.5,0.5
792633,124,2021-07-22,1.0,1,1,high,median_full_sample,0.5,0.5
797668,124,2021-07-22,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
802256,124,2021-07-22,0.0,1,0,baseline,median_full_sample,0.5,0.5
804459,124,2021-07-22,1.0,1,1,high,median_full_sample,0.5,0.5
806161,124,2021-07-22,1.0,1,1,high,median_full_sample,0.5,0.5
85,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
1339,133,2021-07-28,0.75,1,1,high,median_full_sample,0.5,0.5
1780,133,2021-07-28,0.0,1,0,baseline,median_full_sample,0.5,0.5
3111,133,2021-07-28,0.8333333333333334,1,1,high,median_full_sample,0.5,0.5
3337,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
5309,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
5347,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
6084,133,2021-07-28,0.75,1,1,high,median_full_sample,0.5,0.5
6801,133,2021-07-28,0.4,1,0,baseline,median_full_sample,0.5,0.5
7293,133,2021-07-28,0.30833333333333335,1,0,baseline,median_full_sample,0.5,0.5
7699,133,2021-07-28,0.1111111111111111,1,0,baseline,median_full_sample,0.5,0.5
7756,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
7803,133,2021-07-28,0.20833333333333331,1,0,baseline,median_full_sample,0.5,0.5
8698,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
9081,133,2021-07-28,0.375,1,0,baseline,median_full_sample,0.5,0.5
9121,133,2021-07-28,0.5555555555555555,1,1,high,median_full_sample,0.5,0.5
9157,133,2021-07-28,0.0,1,0,baseline,median_full_sample,0.5,0.5
10224,133,2021-07-28,0.4,1,0,baseline,median_full_sample,0.5,0.5
10855,133,2021-07-28,0.75,1,1,high,median_full_sample,0.5,0.5
11476,133,2021-07-28,0.5555555555555555,1,1,high,median_full_sample,0.5,0.5
12101,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
12140,133,2021-07-28,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
16105,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
17331,133,2021-07-28,0.0,1,0,baseline,median_full_sample,0.5,0.5
19178,133,2021-07-28,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
19790,133,2021-07-28,0.1,1,0,baseline,median_full_sample,0.5,0.5
20520,133,2021-07-28,0.5416666666666667,1,1,high,median_full_sample,0.5,0.5
22294,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
24102,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
24640,133,2021-07-28,0.5833333333333334,1,1,high,median_full_sample,0.5,0.5
24767,133,2021-07-28,0.0,1,0,baseline,median_full_sample,0.5,0.5
24841,133,2021-07-28,0.0,1,0,baseline,median_full_sample,0.5,0.5
26099,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
26617,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
26751,133,2021-07-28,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
27214,133,2021-07-28,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
30011,133,2021-07-28,0.45,1,0,baseline,median_full_sample,0.5,0.5
31005,133,2021-07-28,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
32423,133,2021-07-28,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
33248,133,2021-07-28,0.4444444444444444,1,0,baseline,median_full_sample,0.5,0.5
33968,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
33980,133,2021-07-28,0.2708333333333333,1,0,baseline,median_full_sample,0.5,0.5
36936,133,2021-07-28,0.38888888888888884,1,0,baseline,median_full_sample,0.5,0.5
37961,133,2021-07-28,0.8888888888888888,1,1,high,median_full_sample,0.5,0.5
38289,133,2021-07-28,0.7857142857142857,1,1,high,median_full_sample,0.5,0.5
38574,133,2021-07-28,0.125,1,0,baseline,median_full_sample,0.5,0.5
40953,133,2021-07-28,0.25,1,0,baseline,median_full_sample,0.5,0.5
41409,133,2021-07-28,0.7083333333333334,1,1,high,median_full_sample,0.5,0.5
42349,133,2021-07-28,0.4861111111111111,1,0,baseline,median_full_sample,0.5,0.5
44774,133,2021-07-28,0.75,1,1,high,median_full_sample,0.5,0.5
44933,133,2021-07-28,0.8333333333333333,1,1,high,median_full_sample,0.5,0.5
46192,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
48096,133,2021-07-28,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
48366,133,2021-07-28,0.8666666666666667,1,1,high,median_full_sample,0.5,0.5
48620,133,2021-07-28,0.6333333333333333,1,1,high,median_full_sample,0.5,0.5
49296,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
49560,133,2021-07-28,0.5555555555555555,1,1,high,median_full_sample,0.5,0.5
50456,133,2021-07-28,0.75,1,1,high,median_full_sample,0.5,0.5
50598,133,2021-07-28,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
51462,133,2021-07-28,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
51833,133,2021-07-28,0.7833333333333333,1,1,high,median_full_sample,0.5,0.5
52293,133,2021-07-28,0.125,1,0,baseline,median_full_sample,0.5,0.5
52531,133,2021-07-28,0.375,1,0,baseline,median_full_sample,0.5,0.5
53922,133,2021-07-28,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
55011,133,2021-07-28,0.8333333333333334,1,1,high,median_full_sample,0.5,0.5
55450,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
56803,133,2021-07-28,0.8333333333333334,1,1,high,median_full_sample,0.5,0.5
57496,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
57554,133,2021-07-28,0.2708333333333333,1,0,baseline,median_full_sample,0.5,0.5
59895,133,2021-07-28,0.47222222222222215,1,0,baseline,median_full_sample,0.5,0.5
59960,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
60785,133,2021-07-28,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
61832,133,2021-07-28,0.5666666666666667,1,1,high,median_full_sample,0.5,0.5
64397,133,2021-07-28,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
66288,133,2021-07-28,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
67089,133,2021-07-28,0.26666666666666666,1,0,baseline,median_full_sample,0.5,0.5
67652,133,2021-07-28,0.25,1,0,baseline,median_full_sample,0.5,0.5
68316,133,2021-07-28,0.0,1,0,baseline,median_full_sample,0.5,0.5
68704,133,2021-07-28,0.0,1,0,baseline,median_full_sample,0.5,0.5
69602,133,2021-07-28,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
69954,133,2021-07-28,0.7916666666666666,1,1,high,median_full_sample,0.5,0.5
70168,133,2021-07-28,0.625,1,1,high,median_full_sample,0.5,0.5
74100,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
74274,133,2021-07-28,0.29166666666666663,1,0,baseline,median_full_sample,0.5,0.5
74392,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
74841,133,2021-07-28,0.3125,1,0,baseline,median_full_sample,0.5,0.5
76102,133,2021-07-28,0.29166666666666663,1,0,baseline,median_full_sample,0.5,0.5
76828,133,2021-07-28,0.4166666666666667,1,0,baseline,median_full_sample,0.5,0.5
76930,133,2021-07-28,0.0,1,0,baseline,median_full_sample,0.5,0.5
76987,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
78007,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
81165,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
81220,133,2021-07-28,0.375,1,0,baseline,median_full_sample,0.5,0.5
82104,133,2021-07-28,0.7222222222222222,1,1,high,median_full_sample,0.5,0.5
85952,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
86227,133,2021-07-28,0.9166666666666666,1,1,high,median_full_sample,0.5,0.5
86954,133,2021-07-28,0.6944444444444445,1,1,high,median_full_sample,0.5,0.5
87161,133,2021-07-28,0.8333333333333333,1,1,high,median_full_sample,0.5,0.5
87326,133,2021-07-28,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
90612,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
90705,133,2021-07-28,0.48333333333333334,1,0,baseline,median_full_sample,0.5,0.5
91289,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
91353,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
92302,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
92698,133,2021-07-28,0.525,1,1,high,median_full_sample,0.5,0.5
94593,133,2021-07-28,0.0,1,0,baseline,median_full_sample,0.5,0.5
96288,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
96989,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
97634,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
97686,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
97845,133,2021-07-28,0.8333333333333333,1,1,high,median_full_sample,0.5,0.5
98191,133,2021-07-28,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
100451,133,2021-07-28,0.1111111111111111,1,0,baseline,median_full_sample,0.5,0.5
100684,133,2021-07-28,0.27777777777777773,1,0,baseline,median_full_sample,0.5,0.5
101141,133,2021-07-28,0.75,1,1,high,median_full_sample,0.5,0.5
101946,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
102208,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
102247,133,2021-07-28,0.375,1,0,baseline,median_full_sample,0.5,0.5
103950,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
104168,133,2021-07-28,0.0,1,0,baseline,median_full_sample,0.5,0.5
104616,133,2021-07-28,0.2583333333333333,1,0,baseline,median_full_sample,0.5,0.5
104642,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
107873,133,2021-07-28,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
108404,133,2021-07-28,0.875,1,1,high,median_full_sample,0.5,0.5
110404,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
111424,133,2021-07-28,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
111434,133,2021-07-28,0.5707070707070706,1,1,high,median_full_sample,0.5,0.5
111508,133,2021-07-28,0.0,1,0,baseline,median_full_sample,0.5,0.5
114570,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
115170,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
115813,133,2021-07-28,0.0,1,0,baseline,median_full_sample,0.5,0.5
115819,133,2021-07-28,0.41666666666666663,1,0,baseline,median_full_sample,0.5,0.5
116422,133,2021-07-28,0.0,1,0,baseline,median_full_sample,0.5,0.5
117687,133,2021-07-28,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
118279,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
118922,133,2021-07-28,0.3238095238095238,1,0,baseline,median_full_sample,0.5,0.5
119755,133,2021-07-28,0.0,1,0,baseline,median_full_sample,0.5,0.5
120560,133,2021-07-28,0.5416666666666666,1,1,high,median_full_sample,0.5,0.5
121597,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
123503,133,2021-07-28,0.25,1,0,baseline,median_full_sample,0.5,0.5
124647,133,2021-07-28,0.4375,1,0,baseline,median_full_sample,0.5,0.5
124923,133,2021-07-28,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
125289,133,2021-07-28,0.2222222222222222,1,0,baseline,median_full_sample,0.5,0.5
125516,133,2021-07-28,0.27777777777777773,1,0,baseline,median_full_sample,0.5,0.5
126589,133,2021-07-28,0.4444444444444444,1,0,baseline,median_full_sample,0.5,0.5
127469,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
130236,133,2021-07-28,0.0,1,0,baseline,median_full_sample,0.5,0.5
131567,133,2021-07-28,0.125,1,0,baseline,median_full_sample,0.5,0.5
132121,133,2021-07-28,0.4125,1,0,baseline,median_full_sample,0.5,0.5
134220,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
134495,133,2021-07-28,0.6190476190476191,1,1,high,median_full_sample,0.5,0.5
134788,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
135649,133,2021-07-28,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
136219,133,2021-07-28,0.5277777777777778,1,1,high,median_full_sample,0.5,0.5
136456,133,2021-07-28,0.0,1,0,baseline,median_full_sample,0.5,0.5
137353,133,2021-07-28,0.375,1,0,baseline,median_full_sample,0.5,0.5
139147,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
139754,133,2021-07-28,0.4444444444444444,1,0,baseline,median_full_sample,0.5,0.5
141669,133,2021-07-28,0.08333333333333333,1,0,baseline,median_full_sample,0.5,0.5
142090,133,2021-07-28,0.5416666666666666,1,1,high,median_full_sample,0.5,0.5
144640,133,2021-07-28,0.53125,1,1,high,median_full_sample,0.5,0.5
144982,133,2021-07-28,0.0,1,0,baseline,median_full_sample,0.5,0.5
145247,133,2021-07-28,0.8888888888888888,1,1,high,median_full_sample,0.5,0.5
145499,133,2021-07-28,0.875,1,1,high,median_full_sample,0.5,0.5
146200,133,2021-07-28,0.0,1,0,baseline,median_full_sample,0.5,0.5
147915,133,2021-07-28,0.9166666666666666,1,1,high,median_full_sample,0.5,0.5
150436,133,2021-07-28,0.5833333333333333,1,1,high,median_full_sample,0.5,0.5
151113,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
151726,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
152868,133,2021-07-28,0.45833333333333337,1,0,baseline,median_full_sample,0.5,0.5
154209,133,2021-07-28,0.0,1,0,baseline,median_full_sample,0.5,0.5
155281,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
157289,133,2021-07-28,0.2222222222222222,1,0,baseline,median_full_sample,0.5,0.5
157291,133,2021-07-28,0.6166666666666667,1,1,high,median_full_sample,0.5,0.5
157363,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
157394,133,2021-07-28,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
157829,133,2021-07-28,0.0,1,0,baseline,median_full_sample,0.5,0.5
158820,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
159691,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
160240,133,2021-07-28,0.7916666666666666,1,1,high,median_full_sample,0.5,0.5
160696,133,2021-07-28,0.25,1,0,baseline,median_full_sample,0.5,0.5
160769,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
164946,133,2021-07-28,0.0,1,0,baseline,median_full_sample,0.5,0.5
167133,133,2021-07-28,0.29166666666666663,1,0,baseline,median_full_sample,0.5,0.5
167269,133,2021-07-28,0.25,1,0,baseline,median_full_sample,0.5,0.5
169910,133,2021-07-28,0.35416666666666663,1,0,baseline,median_full_sample,0.5,0.5
170428,133,2021-07-28,0.375,1,0,baseline,median_full_sample,0.5,0.5
170530,133,2021-07-28,0.75,1,1,high,median_full_sample,0.5,0.5
172281,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
173092,133,2021-07-28,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
174032,133,2021-07-28,0.25,1,0,baseline,median_full_sample,0.5,0.5
174866,133,2021-07-28,0.5666666666666667,1,1,high,median_full_sample,0.5,0.5
174941,133,2021-07-28,0.6111111111111112,1,1,high,median_full_sample,0.5,0.5
174985,133,2021-07-28,0.0,1,0,baseline,median_full_sample,0.5,0.5
175036,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
175379,133,2021-07-28,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
175578,133,2021-07-28,0.75,1,1,high,median_full_sample,0.5,0.5
176077,133,2021-07-28,0.6660714285714285,1,1,high,median_full_sample,0.5,0.5
176726,133,2021-07-28,0.8041666666666667,1,1,high,median_full_sample,0.5,0.5
177609,133,2021-07-28,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
177817,133,2021-07-28,0.125,1,0,baseline,median_full_sample,0.5,0.5
177915,133,2021-07-28,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
179207,133,2021-07-28,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
180358,133,2021-07-28,0.0,1,0,baseline,median_full_sample,0.5,0.5
180372,133,2021-07-28,0.25,1,0,baseline,median_full_sample,0.5,0.5
180620,133,2021-07-28,0.5416666666666666,1,1,high,median_full_sample,0.5,0.5
182185,133,2021-07-28,0.75,1,1,high,median_full_sample,0.5,0.5
182383,133,2021-07-28,0.625,1,1,high,median_full_sample,0.5,0.5
184627,133,2021-07-28,0.125,1,0,baseline,median_full_sample,0.5,0.5
187247,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
187433,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
189163,133,2021-07-28,0.4375,1,0,baseline,median_full_sample,0.5,0.5
190379,133,2021-07-28,0.75,1,1,high,median_full_sample,0.5,0.5
190389,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
191860,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
192914,133,2021-07-28,0.275,1,0,baseline,median_full_sample,0.5,0.5
194173,133,2021-07-28,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
194900,133,2021-07-28,0.41666666666666663,1,0,baseline,median_full_sample,0.5,0.5
195341,133,2021-07-28,0.375,1,0,baseline,median_full_sample,0.5,0.5
196774,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
196865,133,2021-07-28,0.25,1,0,baseline,median_full_sample,0.5,0.5
197068,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
197967,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
198676,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
198780,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
199914,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
201981,133,2021-07-28,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
203140,133,2021-07-28,0.25,1,0,baseline,median_full_sample,0.5,0.5
204396,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
208064,133,2021-07-28,0.34523809523809523,1,0,baseline,median_full_sample,0.5,0.5
208312,133,2021-07-28,0.5833333333333334,1,1,high,median_full_sample,0.5,0.5
209483,133,2021-07-28,0.2583333333333333,1,0,baseline,median_full_sample,0.5,0.5
210116,133,2021-07-28,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
210355,133,2021-07-28,0.8333333333333334,1,1,high,median_full_sample,0.5,0.5
210785,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
212112,133,2021-07-28,0.0,1,0,baseline,median_full_sample,0.5,0.5
213779,133,2021-07-28,0.4583333333333333,1,0,baseline,median_full_sample,0.5,0.5
213857,133,2021-07-28,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
214317,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
214906,133,2021-07-28,0.25,1,0,baseline,median_full_sample,0.5,0.5
216987,133,2021-07-28,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
217005,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
217604,133,2021-07-28,0.25,1,0,baseline,median_full_sample,0.5,0.5
221431,133,2021-07-28,0.0,1,0,baseline,median_full_sample,0.5,0.5
222115,133,2021-07-28,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
222901,133,2021-07-28,0.25,1,0,baseline,median_full_sample,0.5,0.5
223272,133,2021-07-28,0.71875,1,1,high,median_full_sample,0.5,0.5
223326,133,2021-07-28,0.5833333333333333,1,1,high,median_full_sample,0.5,0.5
223376,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
223840,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
224609,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
226193,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
227813,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
228367,133,2021-07-28,0.5166666666666666,1,1,high,median_full_sample,0.5,0.5
228439,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
229451,133,2021-07-28,0.6530303030303031,1,1,high,median_full_sample,0.5,0.5
229713,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
230745,133,2021-07-28,0.3125,1,0,baseline,median_full_sample,0.5,0.5
231505,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
231573,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
232914,133,2021-07-28,0.125,1,0,baseline,median_full_sample,0.5,0.5
233173,133,2021-07-28,0.31666666666666665,1,0,baseline,median_full_sample,0.5,0.5
233756,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
233967,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
236559,133,2021-07-28,0.0,1,0,baseline,median_full_sample,0.5,0.5
236789,133,2021-07-28,0.875,1,1,high,median_full_sample,0.5,0.5
240044,133,2021-07-28,0.8333333333333334,1,1,high,median_full_sample,0.5,0.5
241150,133,2021-07-28,0.5875,1,1,high,median_full_sample,0.5,0.5
241254,133,2021-07-28,0.08333333333333333,1,0,baseline,median_full_sample,0.5,0.5
241292,133,2021-07-28,0.0,1,0,baseline,median_full_sample,0.5,0.5
241937,133,2021-07-28,0.5125,1,1,high,median_full_sample,0.5,0.5
242099,133,2021-07-28,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
242674,133,2021-07-28,0.5,1,0,baseline,median_full_sample,0.5,0.5
242706,133,2021-07-28,0.75,1,1,high,median_full_sample,0.5,0.5
242897,133,2021-07-28,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
243123,133,2021-07-28,0.4,1,0,baseline,median_full_sample,0.5,0.5
243441,133,2021-07-28,0.375,1,0,baseline,median_full_sample,0.5,0.5
243787,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
244653,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
245131,133,2021-07-28,0.7666666666666666,1,1,high,median_full_sample,0.5,0.5
246957,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
247075,133,2021-07-28,0.41666666666666663,1,0,baseline,median_full_sample,0.5,0.5
247490,133,2021-07-28,0.6875,1,1,high,median_full_sample,0.5,0.5
247564,133,2021-07-28,0.7321428571428572,1,1,high,median_full_sample,0.5,0.5
247656,133,2021-07-28,0.0,1,0,baseline,median_full_sample,0.5,0.5
248039,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
248844,133,2021-07-28,0.375,1,0,baseline,median_full_sample,0.5,0.5
248845,133,2021-07-28,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
250688,133,2021-07-28,1.0,1,1,high,median_full_sample,0.5,0.5
