spec,term,coef,se,pvalue,n,r2_within,rel_t,effect,ci_low,ci_high
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:disp_binary",0.010269700563081777,0.012413766755407323,0.40809435817026785,44508,0.011347155414063725,-2,blocked_control_gap,-0.014061282277516575,0.03460068340368013
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:disp_binary",0.12441029486942197,0.01596889836732663,7.327471962526033e-15,44508,0.011347155414063725,1,blocked_control_gap,0.09311125406946177,0.15570933566938217
event_binary_B,"C(rel_t, contr.treatment(base=-1))[2]:disp_binary",0.1917736945839898,0.016352765683657455,0.0,44508,0.011347155414063725,2,blocked_control_gap,0.15972227384402118,0.2238251153239584
event_binary_B,"C(rel_t, contr.treatment(base=-1))[3]:disp_binary",0.1780882721131407,0.01679497809591303,0.0,44508,0.011347155414063725,3,blocked_control_gap,0.14517011504515118,0.21100642918113025
event_binary_B,"C(rel_t, contr.treatment(base=-1))[4]:disp_binary",0.17744455437869724,0.016483571329404728,0.0,44508,0.011347155414063725,4,blocked_control_gap,0.14513675457306396,0.20975235418433053
event_binary_B_pre_novelty_split,"C(rel_t, contr.treatment(base=-1))[-4]:treated",0.024203025965266776,0.02954445306207878,0.4126858526979009,44508,0.09141137093178742,-4,att_or_baseline,-0.03370410203640764,0.08211015396694119
event_binary_B_pre_novelty_split,"C(rel_t, contr.treatment(base=-1))[-3]:treated",0.02719319063384546,0.030505163893806305,0.37271834236898904,44508,0.09141137093178742,-3,att_or_baseline,-0.0325969305980149,0.08698331186570582
event_binary_B_pre_novelty_split,"C(rel_t, contr.treatment(base=-1))[-2]:treated",-0.040237942694852466,0.03167040673020802,0.20392545234678505,44508,0.09141137093178742,-2,att_or_baseline,-0.10231193988606019,0.02183605449635525
event_binary_B_pre_novelty_split,"C(rel_t, contr.treatment(base=-1))[1]:treated",0.43821890629949645,0.038180870559139456,0.0,44508,0.09141137093178742,1,att_or_baseline,0.36338440000358313,0.5130534125954098
event_binary_B_pre_novelty_split,"C(rel_t, contr.treatment(base=-1))[2]:treated",0.40007940086407445,0.03691322056975429,0.0,44508,0.09141137093178742,2,att_or_baseline,0.32772948854735606,0.47242931318079284
event_binary_B_pre_novelty_split,"C(rel_t, contr.treatment(base=-1))[3]:treated",0.4010378103391071,0.037485282699069054,0.0,44508,0.09141137093178742,3,att_or_baseline,0.3275666562489318,0.4745089644292825
event_binary_B_pre_novelty_split,"C(rel_t, contr.treatment(base=-1))[4]:treated",0.43296354074261517,0.03617707022060739,0.0,44508,0.09141137093178742,4,att_or_baseline,0.3620564831102247,0.5038705983750057
