spec,estimand,term,coef,se,pvalue,ci_low,ci_high,n,r2_within,rel_t,effect
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[1]:disp_X_len",-0.004944397170043477,0.006318486837892675,0.4446682313336803,-0.017328631372313122,0.007439837032226166,99644,0.0022072658237377585,1,length_lower_order
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[2]:disp_X_len",-0.021607066666282846,0.008124866232781516,0.01651556901286777,-0.03753180448253462,-0.005682328850031074,99644,0.0022072658237377585,2,length_lower_order
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[3]:disp_X_len",-0.018905360762390057,0.011058954468641162,0.10554605175591725,-0.04058091152092673,0.0027701899961466193,99644,0.0022072658237377585,3,length_lower_order
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[4]:disp_X_len",-0.035712572017141786,0.009057763909449726,0.001049691119424656,-0.05346578927966325,-0.017959354754620325,99644,0.0022072658237377585,4,length_lower_order
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-4]:tXdXlen",0.030506352477489555,0.01728161652715252,0.09547675170877001,-0.0033656159157293836,0.0643783208707085,99644,0.0022072658237377585,-4,length_displacement
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-3]:tXdXlen",0.06188424421928787,0.026395412778398367,0.0314550983493489,0.01014923517362707,0.11361925326494868,99644,0.0022072658237377585,-3,length_displacement
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-2]:tXdXlen",-0.0072274044139605375,0.017637353177346583,0.6870859489900731,-0.04179661664155984,0.027341807813638763,99644,0.0022072658237377585,-2,length_displacement
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[1]:tXdXlen",0.017383758963962565,0.018825976637628562,0.36872420402810624,-0.01951515524578942,0.054282673173714546,99644,0.0022072658237377585,1,length_displacement
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[2]:tXdXlen",0.047511601924080736,0.022535738747190982,0.05014925975227147,0.003341553979586409,0.09168164986857506,99644,0.0022072658237377585,2,length_displacement
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[3]:tXdXlen",0.025033835407775065,0.022698134715128344,0.28543823337121066,-0.019454508633876492,0.06952217944942662,99644,0.0022072658237377585,3,length_displacement
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[4]:tXdXlen",0.06173448278145465,0.016352958811474177,0.0015102422418460382,0.029682683510965265,0.09378628205194403,99644,0.0022072658237377585,4,length_displacement
event_score_C,,"C(rel_t, contr.treatment(base=-1))[-4]:treated",-0.02349913761354934,0.01841501505375083,0.2190849093160827,-0.059592567118900965,0.012594291891802285,99644,0.0015169338496138218,-4,att_or_baseline
event_score_C,,"C(rel_t, contr.treatment(base=-1))[-3]:treated",-0.016097196155282836,0.023349282184043068,0.4998689976556232,-0.06186178923600725,0.029667396925441576,99644,0.0015169338496138218,-3,att_or_baseline
event_score_C,,"C(rel_t, contr.treatment(base=-1))[-2]:treated",-0.03650118665814196,0.016173427900308197,0.0374697073015513,-0.06820110534274602,-0.004801267973537901,99644,0.0015169338496138218,-2,att_or_baseline
event_score_C,,"C(rel_t, contr.treatment(base=-1))[1]:treated",0.025107143023170728,0.022452767975031675,0.27902624223831074,-0.018900282207891354,0.06911456825423282,99644,0.0015169338496138218,1,att_or_baseline
event_score_C,,"C(rel_t, contr.treatment(base=-1))[2]:treated",-0.000783282879434805,0.02023963692683976,0.9695800712987623,-0.040452971256040735,0.03888640549717112,99644,0.0015169338496138218,2,att_or_baseline
event_score_C,,"C(rel_t, contr.treatment(base=-1))[3]:treated",-0.019662694359105785,0.022864316946616715,0.40176927906658566,-0.06447675557447455,0.025151366856262975,99644,0.0015169338496138218,3,att_or_baseline
event_score_C,,"C(rel_t, contr.treatment(base=-1))[4]:treated",-0.0038240731797446878,0.014296547744026679,0.7923159524677306,-0.03184530675803698,0.0241971603985476,99644,0.0015169338496138218,4,att_or_baseline
event_score_C,,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_score",0.03617637479407927,0.04119866259540548,0.3921334465818611,-0.044573003892915464,0.11692575348107401,99644,0.0015169338496138218,-4,score_slope
event_score_C,,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_score",0.03787565144802732,0.046722224974075875,0.42876666554909515,-0.053699909501161394,0.12945121239721602,99644,0.0015169338496138218,-3,score_slope
event_score_C,,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_score",0.03441954230899319,0.026343581053373942,0.20876195791923746,-0.017213876555619734,0.08605296117360611,99644,0.0015169338496138218,-2,score_slope
event_score_C,,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_score",0.011958321868319853,0.032846737612436304,0.7202986266633657,-0.0524212838520553,0.07633792758869501,99644,0.0015169338496138218,1,score_slope
event_score_C,,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_score",-0.028737945674454365,0.0382541051712282,0.462782915101569,-0.10371599181006164,0.0462401004611529,99644,0.0015169338496138218,2,score_slope
event_score_C,,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_score",-0.020310493464182997,0.04326229573395235,0.6446966121985596,-0.1051045931027296,0.0644836061743636,99644,0.0015169338496138218,3,score_slope
event_score_C,,"C(rel_t, contr.treatment(base=-1))[4]:treated_X_score",-0.04780003916566419,0.03010090328395443,0.1307117853913362,-0.10679780960221488,0.01119773127088649,99644,0.0015169338496138218,4,score_slope
