event_fe_id,rel_t_history,product_window_choices,new_product_window_choices,window_novelty
261960|220|2021-08-03,-10,4,1,0.25
261960|220|2021-08-03,-9,6,4,0.6666666666666666
261960|220|2021-08-03,-8,3,2,0.6666666666666666
261960|220|2021-08-03,-7,5,3,0.6
261960|220|2021-08-03,-6,2,1,0.5
261960|220|2021-08-03,-5,3,0,0.0
261960|220|2021-08-03,-4,1,0,0.0
261960|220|2021-08-03,-3,6,2,0.3333333333333333
261960|220|2021-08-03,-2,7,1,0.14285714285714285
261960|220|2021-08-03,-1,1,0,0.0
261979|47|2021-07-30,-6,1,1,1.0
261979|47|2021-07-30,-3,1,1,1.0
261985|220|2021-08-03,-8,1,1,1.0
261985|220|2021-08-03,-5,1,0,0.0
261985|220|2021-08-03,-4,1,0,0.0
261985|220|2021-08-03,-1,1,0,0.0
262014|133|2021-07-28,-8,1,1,1.0
262016|39|2021-07-25,-12,6,2,0.3333333333333333
262016|39|2021-07-25,-11,8,3,0.375
262016|39|2021-07-25,-10,3,0,0.0
262016|39|2021-07-25,-9,3,0,0.0
262016|39|2021-07-25,-8,1,0,0.0
262023|124|2021-07-22,-7,1,1,1.0
262023|124|2021-07-22,-6,3,2,0.6666666666666666
262023|124|2021-07-22,-5,1,0,0.0
262023|124|2021-07-22,-2,1,1,1.0
262027|131|2021-08-29,-8,2,2,1.0
262027|131|2021-08-29,-5,1,1,1.0
262077|124|2021-07-22,-11,2,1,0.5
262077|124|2021-07-22,-7,1,1,1.0
262077|124|2021-07-22,-6,5,2,0.4
262077|124|2021-07-22,-5,2,1,0.5
262077|124|2021-07-22,-4,4,3,0.75
262077|124|2021-07-22,-3,2,1,0.5
262077|124|2021-07-22,-2,2,2,1.0
262077|124|2021-07-22,-1,3,2,0.6666666666666666
262098|121|2021-08-03,-2,1,1,1.0
262109|44|2021-07-24,-11,1,0,0.0
262128|5|2021-08-18,-12,5,3,0.6
262128|5|2021-08-18,-11,2,1,0.5
262128|5|2021-08-18,-10,2,0,0.0
262128|5|2021-08-18,-9,1,0,0.0
262128|5|2021-08-18,-7,4,2,0.5
262128|5|2021-08-18,-4,3,2,0.6666666666666666
262162|8|2021-05-27,-9,4,4,1.0
262162|8|2021-05-27,-8,1,1,1.0
262162|8|2021-05-27,-6,1,1,1.0
262162|8|2021-05-27,-5,1,1,1.0
262162|8|2021-05-27,-4,2,2,1.0
262162|8|2021-05-27,-3,1,0,0.0
262162|8|2021-05-27,-2,2,2,1.0
262162|8|2021-05-27,-1,2,2,1.0
262174|246|2021-07-27,-11,1,1,1.0
262174|246|2021-07-27,-10,1,1,1.0
262180|133|2021-07-28,-10,1,1,1.0
262180|133|2021-07-28,-9,1,1,1.0
262180|133|2021-07-28,-6,1,1,1.0
262180|133|2021-07-28,-3,1,1,1.0
262180|133|2021-07-28,-2,2,2,1.0
262196|47|2021-07-30,-2,1,0,0.0
262207|3|2021-08-09,-3,1,1,1.0
262216|124|2021-07-22,-12,6,6,1.0
262216|124|2021-07-22,-10,1,1,1.0
262216|124|2021-07-22,-8,1,1,1.0
262216|124|2021-07-22,-2,1,0,0.0
262231|46|2021-08-04,-6,1,1,1.0
262232|39|2021-07-25,-12,1,1,1.0
262232|39|2021-07-25,-11,3,3,1.0
262232|39|2021-07-25,-9,1,1,1.0
262232|39|2021-07-25,-5,1,1,1.0
262232|39|2021-07-25,-4,1,1,1.0
262233|124|2021-07-22,-6,3,2,0.6666666666666666
262233|124|2021-07-22,-5,2,1,0.5
262233|124|2021-07-22,-4,1,0,0.0
262233|124|2021-07-22,-3,7,4,0.5714285714285714
262233|124|2021-07-22,-2,2,0,0.0
262259|39|2021-07-25,-11,1,1,1.0
262259|39|2021-07-25,-9,1,0,0.0
262259|39|2021-07-25,-7,3,3,1.0
262259|39|2021-07-25,-5,1,1,1.0
262286|131|2021-08-29,-12,2,2,1.0
262312|246|2021-07-27,-9,1,0,0.0
262312|246|2021-07-27,-5,1,1,1.0
262312|246|2021-07-27,-4,1,1,1.0
262312|246|2021-07-27,-3,3,2,0.6666666666666666
262312|246|2021-07-27,-2,1,1,1.0
262339|238|2021-07-24,-10,1,1,1.0
262339|238|2021-07-24,-5,1,1,1.0
262339|238|2021-07-24,-4,1,0,0.0
262339|238|2021-07-24,-3,1,0,0.0
262339|238|2021-07-24,-2,2,1,0.5
262339|238|2021-07-24,-1,3,1,0.3333333333333333
262363|59|2021-08-03,-12,1,0,0.0
262363|59|2021-08-03,-11,1,0,0.0
262363|59|2021-08-03,-9,1,0,0.0
262400|39|2021-07-25,-8,1,1,1.0
262400|39|2021-07-25,-7,1,1,1.0
262400|39|2021-07-25,-6,2,0,0.0
262400|39|2021-07-25,-5,2,1,0.5
262400|39|2021-07-25,-4,2,0,0.0
262401|182|2021-08-03,-12,1,1,1.0
262401|182|2021-08-03,-10,2,2,1.0
262401|182|2021-08-03,-8,2,1,0.5
262401|182|2021-08-03,-5,2,1,0.5
262401|182|2021-08-03,-4,2,0,0.0
262465|46|2021-08-04,-5,1,1,1.0
262465|46|2021-08-04,-4,2,1,0.5
262465|46|2021-08-04,-3,2,1,0.5
262465|46|2021-08-04,-2,2,1,0.5
262465|46|2021-08-04,-1,2,1,0.5
262607|8|2021-05-27,-7,1,1,1.0
262607|8|2021-05-27,-6,2,1,0.5
262607|8|2021-05-27,-5,2,1,0.5
262607|8|2021-05-27,-3,2,0,0.0
262607|8|2021-05-27,-2,2,2,1.0
262607|8|2021-05-27,-1,2,1,0.5
262609|124|2021-07-22,-10,5,5,1.0
262609|124|2021-07-22,-9,5,2,0.4
262609|124|2021-07-22,-7,1,1,1.0
262609|124|2021-07-22,-6,1,0,0.0
262609|124|2021-07-22,-5,4,2,0.5
262609|124|2021-07-22,-4,4,1,0.25
262609|124|2021-07-22,-3,2,1,0.5
262622|47|2021-07-30,-9,1,1,1.0
262622|47|2021-07-30,-8,1,0,0.0
262622|47|2021-07-30,-7,3,2,0.6666666666666666
262622|47|2021-07-30,-6,2,1,0.5
262622|47|2021-07-30,-5,4,2,0.5
262622|47|2021-07-30,-4,1,1,1.0
262622|47|2021-07-30,-1,1,1,1.0
262655|238|2021-07-24,-7,1,1,1.0
262655|238|2021-07-24,-6,1,1,1.0
262655|238|2021-07-24,-5,2,2,1.0
262655|238|2021-07-24,-4,3,3,1.0
262655|238|2021-07-24,-3,2,1,0.5
262662|133|2021-07-28,-11,6,6,1.0
262662|133|2021-07-28,-10,2,1,0.5
262662|133|2021-07-28,-9,2,2,1.0
262679|19|2021-07-15,-12,1,0,0.0
262679|19|2021-07-15,-10,1,0,0.0
262679|19|2021-07-15,-9,3,2,0.6666666666666666
262679|19|2021-07-15,-6,1,0,0.0
262679|19|2021-07-15,-5,1,1,1.0
262679|19|2021-07-15,-4,3,1,0.3333333333333333
262679|19|2021-07-15,-3,3,2,0.6666666666666666
262691|46|2021-08-04,-9,1,0,0.0
262691|46|2021-08-04,-7,1,1,1.0
262691|46|2021-08-04,-4,1,1,1.0
262691|46|2021-08-04,-2,1,1,1.0
262692|5|2021-08-18,-8,1,0,0.0
262692|5|2021-08-18,-6,1,1,1.0
262692|5|2021-08-18,-2,1,0,0.0
262706|19|2021-07-15,-12,2,0,0.0
262706|19|2021-07-15,-11,2,0,0.0
262706|19|2021-07-15,-9,1,0,0.0
262706|19|2021-07-15,-8,2,0,0.0
262706|19|2021-07-15,-4,3,1,0.3333333333333333
262706|19|2021-07-15,-3,2,1,0.5
262762|131|2021-08-29,-7,3,2,0.6666666666666666
262813|19|2021-07-15,-12,2,0,0.0
262813|19|2021-07-15,-11,1,0,0.0
262813|19|2021-07-15,-10,4,3,0.75
262813|19|2021-07-15,-9,3,1,0.3333333333333333
262813|19|2021-07-15,-8,2,0,0.0
262813|19|2021-07-15,-7,3,1,0.3333333333333333
262813|19|2021-07-15,-6,2,0,0.0
262813|19|2021-07-15,-5,1,0,0.0
262813|19|2021-07-15,-4,1,0,0.0
262813|19|2021-07-15,-3,1,0,0.0
262813|19|2021-07-15,-2,3,2,0.6666666666666666
262813|19|2021-07-15,-1,5,2,0.4
262828|5|2021-08-18,-10,1,1,1.0
262828|5|2021-08-18,-9,3,3,1.0
262828|5|2021-08-18,-8,3,0,0.0
262828|5|2021-08-18,-6,4,3,0.75
262828|5|2021-08-18,-5,1,1,1.0
262828|5|2021-08-18,-4,1,1,1.0
262828|5|2021-08-18,-1,1,1,1.0
262837|3|2021-08-09,-9,1,1,1.0
262837|3|2021-08-09,-6,1,1,1.0
262837|3|2021-08-09,-5,2,2,1.0
262837|3|2021-08-09,-4,2,1,0.5
262837|3|2021-08-09,-3,2,1,0.5
262843|44|2021-07-24,-9,2,2,1.0
262843|44|2021-07-24,-4,1,1,1.0
262843|44|2021-07-24,-2,1,1,1.0
262851|133|2021-07-28,-12,2,0,0.0
262851|133|2021-07-28,-11,2,0,0.0
262851|133|2021-07-28,-10,2,0,0.0
262851|133|2021-07-28,-9,2,0,0.0
262851|133|2021-07-28,-8,3,1,0.3333333333333333
262851|133|2021-07-28,-7,2,0,0.0
262851|133|2021-07-28,-6,3,2,0.6666666666666666
262851|133|2021-07-28,-5,3,0,0.0
262851|133|2021-07-28,-4,2,1,0.5
262851|133|2021-07-28,-3,5,2,0.4
262851|133|2021-07-28,-2,4,2,0.5
262851|133|2021-07-28,-1,2,0,0.0
262852|46|2021-08-04,-12,1,0,0.0
262852|46|2021-08-04,-11,1,0,0.0
262852|46|2021-08-04,-10,1,0,0.0
262852|46|2021-08-04,-9,1,0,0.0
262852|46|2021-08-04,-8,1,0,0.0
262852|46|2021-08-04,-7,1,0,0.0
262852|46|2021-08-04,-6,1,0,0.0
262852|46|2021-08-04,-5,1,0,0.0
262852|46|2021-08-04,-4,1,0,0.0
262883|39|2021-07-25,-11,1,1,1.0
262883|39|2021-07-25,-10,1,0,0.0
262883|39|2021-07-25,-8,1,0,0.0
262883|39|2021-07-25,-6,1,0,0.0
262883|39|2021-07-25,-5,1,0,0.0
262883|39|2021-07-25,-2,1,0,0.0
262883|39|2021-07-25,-1,1,0,0.0
262887|62|2021-08-04,-12,1,0,0.0
262887|62|2021-08-04,-11,1,0,0.0
262887|62|2021-08-04,-10,1,0,0.0
262887|62|2021-08-04,-9,2,1,0.5
262887|62|2021-08-04,-8,1,0,0.0
262887|62|2021-08-04,-7,1,0,0.0
262887|62|2021-08-04,-6,2,1,0.5
262887|62|2021-08-04,-5,2,0,0.0
262887|62|2021-08-04,-4,1,0,0.0
262887|62|2021-08-04,-3,2,1,0.5
262887|62|2021-08-04,-2,1,0,0.0
262887|62|2021-08-04,-1,1,0,0.0
262905|39|2021-07-25,-10,1,1,1.0
262905|39|2021-07-25,-2,1,1,1.0
262905|39|2021-07-25,-1,1,0,0.0
262957|182|2021-08-03,-12,1,1,1.0
262966|39|2021-07-25,-8,2,2,1.0
262966|39|2021-07-25,-6,1,0,0.0
262966|39|2021-07-25,-4,1,1,1.0
262966|39|2021-07-25,-3,2,2,1.0
263004|5|2021-08-18,-12,1,0,0.0
263004|5|2021-08-18,-4,1,0,0.0
263004|5|2021-08-18,-3,1,1,1.0
263078|133|2021-07-28,-5,1,1,1.0
263078|133|2021-07-28,-4,9,9,1.0
263078|133|2021-07-28,-3,6,3,0.5
263078|133|2021-07-28,-2,1,0,0.0
263078|133|2021-07-28,-1,1,1,1.0
263103|131|2021-08-29,-7,1,1,1.0
263103|131|2021-08-29,-3,2,2,1.0
263146|47|2021-07-30,-12,1,0,0.0
263146|47|2021-07-30,-9,1,0,0.0
263146|47|2021-07-30,-1,3,3,1.0
263250|39|2021-07-25,-11,3,3,1.0
263250|39|2021-07-25,-10,2,1,0.5
263250|39|2021-07-25,-8,2,1,0.5
263250|39|2021-07-25,-7,1,0,0.0
263250|39|2021-07-25,-6,2,1,0.5
263250|39|2021-07-25,-3,1,1,1.0
263250|39|2021-07-25,-2,9,9,1.0
263250|39|2021-07-25,-1,6,3,0.5
263255|46|2021-08-04,-7,1,1,1.0
263255|46|2021-08-04,-5,2,1,0.5
263255|46|2021-08-04,-4,1,0,0.0
263255|46|2021-08-04,-3,1,0,0.0
263255|46|2021-08-04,-2,1,0,0.0
263264|124|2021-07-22,-9,1,1,1.0
263264|124|2021-07-22,-8,1,1,1.0
263264|124|2021-07-22,-7,1,0,0.0
263264|124|2021-07-22,-6,1,0,0.0
263264|124|2021-07-22,-3,3,2,0.6666666666666666
263264|124|2021-07-22,-2,1,1,1.0
263264|124|2021-07-22,-1,1,1,1.0
263269|124|2021-07-22,-12,6,5,0.8333333333333334
263269|124|2021-07-22,-11,3,1,0.3333333333333333
263269|124|2021-07-22,-10,1,0,0.0
263269|124|2021-07-22,-9,1,0,0.0
263269|124|2021-07-22,-8,1,1,1.0
263269|124|2021-07-22,-7,7,5,0.7142857142857143
263269|124|2021-07-22,-6,2,1,0.5
263269|124|2021-07-22,-5,3,0,0.0
263269|124|2021-07-22,-4,1,0,0.0
263269|124|2021-07-22,-3,2,2,1.0
263269|124|2021-07-22,-2,2,2,1.0
263269|124|2021-07-22,-1,2,1,0.5
263293|19|2021-07-15,-12,2,1,0.5
263293|19|2021-07-15,-11,1,1,1.0
263293|19|2021-07-15,-10,1,0,0.0
263293|19|2021-07-15,-6,1,0,0.0
263309|133|2021-07-28,-11,3,2,0.6666666666666666
263309|133|2021-07-28,-10,2,1,0.5
263309|133|2021-07-28,-9,1,0,0.0
263309|133|2021-07-28,-8,2,1,0.5
263309|133|2021-07-28,-7,1,0,0.0
263309|133|2021-07-28,-6,2,1,0.5
263309|133|2021-07-28,-5,1,0,0.0
263309|133|2021-07-28,-4,1,0,0.0
263309|133|2021-07-28,-3,2,1,0.5
263309|133|2021-07-28,-2,1,0,0.0
263328|124|2021-07-22,-12,1,0,0.0
263328|124|2021-07-22,-11,3,2,0.6666666666666666
263328|124|2021-07-22,-10,2,0,0.0
263328|124|2021-07-22,-9,3,1,0.3333333333333333
263328|124|2021-07-22,-8,6,2,0.3333333333333333
263328|124|2021-07-22,-7,5,2,0.4
263328|124|2021-07-22,-6,4,1,0.25
263328|124|2021-07-22,-5,5,1,0.2
263328|124|2021-07-22,-4,3,0,0.0
263328|124|2021-07-22,-3,4,0,0.0
263328|124|2021-07-22,-2,4,1,0.25
263328|124|2021-07-22,-1,5,1,0.2
263376|47|2021-07-30,-12,1,0,0.0
263376|47|2021-07-30,-10,1,0,0.0
263376|47|2021-07-30,-5,1,0,0.0
263376|47|2021-07-30,-2,1,0,0.0
263406|62|2021-08-04,-11,2,1,0.5
263406|62|2021-08-04,-10,1,1,1.0
263406|62|2021-08-04,-8,2,1,0.5
263406|62|2021-08-04,-6,1,0,0.0
263406|62|2021-08-04,-5,2,1,0.5
263406|62|2021-08-04,-3,2,2,1.0
263406|62|2021-08-04,-2,1,0,0.0
263413|238|2021-07-24,-12,1,0,0.0
263413|238|2021-07-24,-11,2,1,0.5
263413|238|2021-07-24,-10,2,1,0.5
263413|238|2021-07-24,-9,4,4,1.0
263413|238|2021-07-24,-7,4,2,0.5
263413|238|2021-07-24,-6,4,2,0.5
263413|238|2021-07-24,-5,2,0,0.0
263413|238|2021-07-24,-4,2,1,0.5
263413|238|2021-07-24,-2,1,1,1.0
263413|238|2021-07-24,-1,2,2,1.0
263424|44|2021-07-24,-12,1,0,0.0
263424|44|2021-07-24,-11,1,0,0.0
263424|44|2021-07-24,-10,1,1,1.0
263424|44|2021-07-24,-9,1,0,0.0
263424|44|2021-07-24,-5,1,0,0.0
263440|47|2021-07-30,-6,1,1,1.0
263448|59|2021-08-03,-12,2,1,0.5
263448|59|2021-08-03,-11,2,1,0.5
263448|59|2021-08-03,-10,1,0,0.0
263448|59|2021-08-03,-9,2,1,0.5
263448|59|2021-08-03,-8,2,1,0.5
263448|59|2021-08-03,-7,3,1,0.3333333333333333
263448|59|2021-08-03,-6,2,1,0.5
263448|59|2021-08-03,-5,2,1,0.5
263448|59|2021-08-03,-4,2,1,0.5
263448|59|2021-08-03,-3,2,0,0.0
263448|59|2021-08-03,-2,2,0,0.0
263448|59|2021-08-03,-1,2,0,0.0
263452|124|2021-07-22,-11,5,5,1.0
263452|124|2021-07-22,-10,2,0,0.0
263452|124|2021-07-22,-9,4,1,0.25
263452|124|2021-07-22,-8,2,0,0.0
263455|62|2021-08-04,-8,1,1,1.0
263455|62|2021-08-04,-7,2,1,0.5
263455|62|2021-08-04,-6,1,0,0.0
263455|62|2021-08-04,-3,3,3,1.0
263462|121|2021-08-03,-12,1,0,0.0
263462|121|2021-08-03,-11,1,1,1.0
263462|121|2021-08-03,-10,1,0,0.0
263462|121|2021-08-03,-9,1,0,0.0
263462|121|2021-08-03,-3,1,0,0.0
263477|131|2021-08-29,-12,1,0,0.0
263477|131|2021-08-29,-7,1,1,1.0
263479|39|2021-07-25,-12,5,4,0.8
263479|39|2021-07-25,-11,2,2,1.0
263496|44|2021-07-24,-11,2,1,0.5
263496|44|2021-07-24,-10,1,1,1.0
263496|44|2021-07-24,-9,1,0,0.0
263496|44|2021-07-24,-8,1,1,1.0
263496|44|2021-07-24,-6,1,0,0.0
263496|44|2021-07-24,-3,3,1,0.3333333333333333
263496|44|2021-07-24,-2,1,0,0.0
263496|44|2021-07-24,-1,2,0,0.0
263515|8|2021-05-27,-9,3,3,1.0
263515|8|2021-05-27,-6,1,0,0.0
263515|8|2021-05-27,-3,1,1,1.0
263549|121|2021-08-03,-12,1,0,0.0
263549|121|2021-08-03,-11,3,1,0.3333333333333333
263549|121|2021-08-03,-10,1,0,0.0
263549|121|2021-08-03,-9,1,0,0.0
263549|121|2021-08-03,-8,2,1,0.5
263549|121|2021-08-03,-7,1,0,0.0
263549|121|2021-08-03,-6,4,2,0.5
263549|121|2021-08-03,-5,4,2,0.5
263549|121|2021-08-03,-4,5,3,0.6
263549|121|2021-08-03,-3,3,0,0.0
263549|121|2021-08-03,-2,2,0,0.0
263549|121|2021-08-03,-1,3,0,0.0
263559|220|2021-08-03,-4,3,3,1.0
263571|47|2021-07-30,-11,3,2,0.6666666666666666
263582|121|2021-08-03,-10,1,0,0.0
263582|121|2021-08-03,-9,1,0,0.0
263582|121|2021-08-03,-6,1,0,0.0
263590|182|2021-08-03,-11,1,1,1.0
263590|182|2021-08-03,-10,1,0,0.0
263590|182|2021-08-03,-8,1,0,0.0
263590|182|2021-08-03,-7,1,0,0.0
263590|182|2021-08-03,-6,1,0,0.0
263590|182|2021-08-03,-3,1,0,0.0
263628|19|2021-07-15,-4,1,1,1.0
263633|59|2021-08-03,-12,1,1,1.0
263633|59|2021-08-03,-9,2,1,0.5
263641|121|2021-08-03,-7,1,1,1.0
263641|121|2021-08-03,-3,2,2,1.0
263688|8|2021-05-27,-10,2,2,1.0
263688|8|2021-05-27,-9,3,3,1.0
263688|8|2021-05-27,-8,1,0,0.0
263688|8|2021-05-27,-7,1,1,1.0
263688|8|2021-05-27,-6,1,0,0.0
263688|8|2021-05-27,-5,1,0,0.0
263688|8|2021-05-27,-3,2,0,0.0
263688|8|2021-05-27,-1,2,1,0.5
263691|220|2021-08-03,-12,1,0,0.0
263691|220|2021-08-03,-11,3,3,1.0
263691|220|2021-08-03,-10,2,2,1.0
263691|220|2021-08-03,-9,2,0,0.0
263691|220|2021-08-03,-8,2,2,1.0
263691|220|2021-08-03,-7,2,1,0.5
263691|220|2021-08-03,-6,2,0,0.0
263691|220|2021-08-03,-3,2,1,0.5
263691|220|2021-08-03,-2,2,0,0.0
263698|46|2021-08-04,-9,1,0,0.0
263698|46|2021-08-04,-8,1,0,0.0
263698|46|2021-08-04,-7,1,1,1.0
263698|46|2021-08-04,-5,1,0,0.0
263698|46|2021-08-04,-2,1,0,0.0
263703|182|2021-08-03,-11,4,4,1.0
263703|182|2021-08-03,-10,4,3,0.75
263703|182|2021-08-03,-8,1,1,1.0
263703|182|2021-08-03,-4,2,2,1.0
263703|182|2021-08-03,-2,3,3,1.0
263703|182|2021-08-03,-1,2,2,1.0
263721|8|2021-05-27,-5,3,3,1.0
263721|8|2021-05-27,-4,1,0,0.0
263721|8|2021-05-27,-3,1,0,0.0
263734|5|2021-08-18,-10,1,1,1.0
263734|5|2021-08-18,-9,2,2,1.0
263734|5|2021-08-18,-8,1,1,1.0
263734|5|2021-08-18,-6,1,1,1.0
263754|131|2021-08-29,-10,1,1,1.0
263754|131|2021-08-29,-9,1,1,1.0
263754|131|2021-08-29,-8,2,1,0.5
263754|131|2021-08-29,-7,2,1,0.5
263754|131|2021-08-29,-5,1,0,0.0
263834|5|2021-08-18,-10,1,0,0.0
263834|5|2021-08-18,-9,1,1,1.0
263834|5|2021-08-18,-2,1,1,1.0
263872|121|2021-08-03,-11,1,1,1.0
263872|121|2021-08-03,-10,2,1,0.5
263872|121|2021-08-03,-9,2,1,0.5
263872|121|2021-08-03,-8,1,0,0.0
263872|121|2021-08-03,-7,1,0,0.0
263872|121|2021-08-03,-6,1,0,0.0
263872|121|2021-08-03,-5,1,1,1.0
263872|121|2021-08-03,-3,1,0,0.0
263872|121|2021-08-03,-2,2,0,0.0
263872|121|2021-08-03,-1,2,1,0.5
263899|19|2021-07-15,-10,3,2,0.6666666666666666
263899|19|2021-07-15,-8,1,0,0.0
263899|19|2021-07-15,-6,1,0,0.0
263899|19|2021-07-15,-3,1,0,0.0
263955|47|2021-07-30,-11,1,1,1.0
263955|47|2021-07-30,-10,1,0,0.0
263955|47|2021-07-30,-4,1,1,1.0
263966|3|2021-08-09,-10,3,3,1.0
263966|3|2021-08-09,-9,4,2,0.5
263966|3|2021-08-09,-8,1,0,0.0
263973|62|2021-08-04,-11,1,1,1.0
263973|62|2021-08-04,-9,1,0,0.0
263973|62|2021-08-04,-7,1,0,0.0
263973|62|2021-08-04,-5,2,1,0.5
263973|62|2021-08-04,-4,2,1,0.5
263973|62|2021-08-04,-2,1,1,1.0
263977|62|2021-08-04,-9,1,0,0.0
263977|62|2021-08-04,-7,1,0,0.0
263977|62|2021-08-04,-5,1,0,0.0
263977|62|2021-08-04,-3,2,2,1.0
263991|182|2021-08-03,-12,1,0,0.0
263991|182|2021-08-03,-5,2,2,1.0
263991|182|2021-08-03,-4,3,2,0.6666666666666666
263991|182|2021-08-03,-3,1,0,0.0
263992|62|2021-08-04,-6,1,1,1.0
264024|44|2021-07-24,-12,1,0,0.0
264024|44|2021-07-24,-11,2,1,0.5
264024|44|2021-07-24,-2,1,0,0.0
264051|131|2021-08-29,-9,2,2,1.0
264051|131|2021-08-29,-8,1,1,1.0
264051|131|2021-08-29,-7,1,1,1.0
264051|131|2021-08-29,-6,1,1,1.0
264051|131|2021-08-29,-4,1,1,1.0
264051|131|2021-08-29,-3,1,0,0.0
264051|131|2021-08-29,-2,2,1,0.5
264056|182|2021-08-03,-12,1,0,0.0
264056|182|2021-08-03,-11,1,0,0.0
264064|46|2021-08-04,-6,1,1,1.0
264154|19|2021-07-15,-9,1,1,1.0
264154|19|2021-07-15,-8,1,0,0.0
264154|19|2021-07-15,-6,3,2,0.6666666666666666
264154|19|2021-07-15,-5,2,0,0.0
264154|19|2021-07-15,-4,1,0,0.0
264154|19|2021-07-15,-3,2,0,0.0
264154|19|2021-07-15,-2,3,1,0.3333333333333333
264154|19|2021-07-15,-1,1,0,0.0
264158|8|2021-05-27,-1,1,1,1.0
264166|133|2021-07-28,-12,1,1,1.0
264166|133|2021-07-28,-11,5,4,0.8
264166|133|2021-07-28,-10,5,2,0.4
264166|133|2021-07-28,-9,1,0,0.0
264166|133|2021-07-28,-8,2,2,1.0
264166|133|2021-07-28,-7,5,1,0.2
264166|133|2021-07-28,-3,2,1,0.5
264181|39|2021-07-25,-12,2,2,1.0
264181|39|2021-07-25,-11,4,2,0.5
264181|39|2021-07-25,-10,2,1,0.5
264181|39|2021-07-25,-9,4,2,0.5
264181|39|2021-07-25,-8,2,0,0.0
264181|39|2021-07-25,-6,2,2,1.0
264181|39|2021-07-25,-3,3,3,1.0
264181|39|2021-07-25,-2,3,3,1.0
264181|39|2021-07-25,-1,3,3,1.0
264230|5|2021-08-18,-3,1,1,1.0
264233|238|2021-07-24,-12,9,9,1.0
264233|238|2021-07-24,-11,2,0,0.0
264233|238|2021-07-24,-10,1,1,1.0
264233|238|2021-07-24,-8,3,2,0.6666666666666666
264233|238|2021-07-24,-4,1,0,0.0
264233|238|2021-07-24,-3,2,2,1.0
264233|238|2021-07-24,-2,2,1,0.5
264254|124|2021-07-22,-12,7,7,1.0
264254|124|2021-07-22,-11,2,2,1.0
264254|124|2021-07-22,-8,1,1,1.0
264254|124|2021-07-22,-7,1,0,0.0
264349|5|2021-08-18,-8,1,1,1.0
264349|5|2021-08-18,-7,1,0,0.0
264349|5|2021-08-18,-2,1,0,0.0
264349|5|2021-08-18,-1,1,0,0.0
264352|5|2021-08-18,-9,1,1,1.0
264352|5|2021-08-18,-7,4,4,1.0
264352|5|2021-08-18,-6,1,1,1.0
264352|5|2021-08-18,-3,1,0,0.0
264352|5|2021-08-18,-2,1,1,1.0
264359|3|2021-08-09,-12,1,0,0.0
264359|3|2021-08-09,-11,3,2,0.6666666666666666
264359|3|2021-08-09,-9,2,1,0.5
264426|5|2021-08-18,-5,2,2,1.0
264426|5|2021-08-18,-3,1,1,1.0
264426|5|2021-08-18,-2,2,2,1.0
264426|5|2021-08-18,-1,1,1,1.0
264555|62|2021-08-04,-5,4,4,1.0
264555|62|2021-08-04,-3,2,1,0.5
264555|62|2021-08-04,-2,3,3,1.0
264555|62|2021-08-04,-1,2,0,0.0
264570|59|2021-08-03,-11,1,1,1.0
264570|59|2021-08-03,-7,1,1,1.0
264570|59|2021-08-03,-1,2,2,1.0
264600|62|2021-08-04,-12,1,1,1.0
264600|62|2021-08-04,-10,1,1,1.0
264600|62|2021-08-04,-8,2,1,0.5
264600|62|2021-08-04,-7,4,3,0.75
264600|62|2021-08-04,-6,2,0,0.0
264600|62|2021-08-04,-5,3,2,0.6666666666666666
264600|62|2021-08-04,-4,2,0,0.0
264600|62|2021-08-04,-3,2,2,1.0
264600|62|2021-08-04,-1,1,0,0.0
264606|124|2021-07-22,-12,3,1,0.3333333333333333
264606|124|2021-07-22,-11,3,1,0.3333333333333333
264606|124|2021-07-22,-10,3,1,0.3333333333333333
264606|124|2021-07-22,-9,3,1,0.3333333333333333
264606|124|2021-07-22,-8,2,1,0.5
264606|124|2021-07-22,-7,2,1,0.5
264606|124|2021-07-22,-6,1,0,0.0
264606|124|2021-07-22,-5,3,2,0.6666666666666666
264606|124|2021-07-22,-4,1,0,0.0
264606|124|2021-07-22,-3,2,0,0.0
264606|124|2021-07-22,-2,2,1,0.5
264606|124|2021-07-22,-1,3,2,0.6666666666666666
264683|124|2021-07-22,-12,1,0,0.0
264683|124|2021-07-22,-11,1,0,0.0
264683|124|2021-07-22,-1,4,4,1.0
264758|121|2021-08-03,-12,2,0,0.0
264758|121|2021-08-03,-11,1,0,0.0
264758|121|2021-08-03,-10,1,0,0.0
264758|121|2021-08-03,-9,3,1,0.3333333333333333
264758|121|2021-08-03,-8,1,0,0.0
264758|121|2021-08-03,-7,1,0,0.0
264758|121|2021-08-03,-5,2,1,0.5
264758|121|2021-08-03,-4,1,0,0.0
264778|133|2021-07-28,-12,1,1,1.0
264792|124|2021-07-22,-10,2,2,1.0
264792|124|2021-07-22,-9,3,1,0.3333333333333333
264792|124|2021-07-22,-8,1,0,0.0
264801|46|2021-08-04,-12,1,1,1.0
264801|46|2021-08-04,-2,3,3,1.0
264801|46|2021-08-04,-1,3,2,0.6666666666666666
264811|5|2021-08-18,-10,1,0,0.0
264811|5|2021-08-18,-9,1,0,0.0
264811|5|2021-08-18,-7,1,0,0.0
264814|47|2021-07-30,-12,1,0,0.0
264814|47|2021-07-30,-11,2,1,0.5
264814|47|2021-07-30,-10,2,0,0.0
