member_id,dept_id,closure_start,novelty_pre_mean,novelty_pre_selected_for_heterogeneity,novelty_pre_group,novelty_pre_split_rule,novelty_pre_threshold_low,novelty_pre_threshold_high
462766,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
462784,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
463440,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
464792,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
465082,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
465596,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
465958,47,2021-07-30,0.08333333333333333,1,baseline,quartile_tails,0.25,1.0
466325,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
466336,47,2021-07-30,0.25,1,baseline,quartile_tails,0.25,1.0
466488,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
467212,47,2021-07-30,0.625,0,middle,quartile_tails,0.25,1.0
467972,47,2021-07-30,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
468452,47,2021-07-30,0.375,0,middle,quartile_tails,0.25,1.0
469627,47,2021-07-30,0.5555555555555555,0,middle,quartile_tails,0.25,1.0
469767,47,2021-07-30,0.7777777777777778,0,middle,quartile_tails,0.25,1.0
469875,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
470280,47,2021-07-30,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
470875,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
471313,47,2021-07-30,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
471347,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
471542,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
471806,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
472809,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
472899,47,2021-07-30,0.125,1,baseline,quartile_tails,0.25,1.0
473867,47,2021-07-30,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
474799,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
476814,47,2021-07-30,0.4772727272727273,0,middle,quartile_tails,0.25,1.0
477376,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
478505,47,2021-07-30,0.375,0,middle,quartile_tails,0.25,1.0
478742,47,2021-07-30,0.5833333333333334,0,middle,quartile_tails,0.25,1.0
482029,47,2021-07-30,0.4583333333333333,0,middle,quartile_tails,0.25,1.0
484250,47,2021-07-30,0.375,0,middle,quartile_tails,0.25,1.0
484262,47,2021-07-30,0.16666666666666666,1,baseline,quartile_tails,0.25,1.0
484783,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
486910,47,2021-07-30,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
487185,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
487951,47,2021-07-30,0.05,1,baseline,quartile_tails,0.25,1.0
489097,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
494811,47,2021-07-30,0.8888888888888888,0,middle,quartile_tails,0.25,1.0
494980,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
495998,47,2021-07-30,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
497104,47,2021-07-30,0.16666666666666666,1,baseline,quartile_tails,0.25,1.0
500076,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
500423,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
500878,47,2021-07-30,0.20833333333333331,1,baseline,quartile_tails,0.25,1.0
500961,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
501562,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
501992,47,2021-07-30,0.4375,0,middle,quartile_tails,0.25,1.0
502544,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
502637,47,2021-07-30,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
502860,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
504037,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
504193,47,2021-07-30,0.125,1,baseline,quartile_tails,0.25,1.0
505474,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
505660,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
505709,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
506450,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
506621,47,2021-07-30,0.7777777777777777,0,middle,quartile_tails,0.25,1.0
507269,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
507706,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
507712,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
508183,47,2021-07-30,0.3261904761904762,0,middle,quartile_tails,0.25,1.0
509147,47,2021-07-30,0.75,0,middle,quartile_tails,0.25,1.0
511111,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
512138,47,2021-07-30,0.75,0,middle,quartile_tails,0.25,1.0
512298,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
513133,47,2021-07-30,0.25,1,baseline,quartile_tails,0.25,1.0
513220,47,2021-07-30,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
513645,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
513958,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
514002,47,2021-07-30,0.1111111111111111,1,baseline,quartile_tails,0.25,1.0
514292,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
514696,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
515143,47,2021-07-30,0.5833333333333334,0,middle,quartile_tails,0.25,1.0
515478,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
515938,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
515940,47,2021-07-30,0.5370370370370371,0,middle,quartile_tails,0.25,1.0
516426,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
516574,47,2021-07-30,0.08333333333333333,1,baseline,quartile_tails,0.25,1.0
516755,47,2021-07-30,0.16666666666666666,1,baseline,quartile_tails,0.25,1.0
517127,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
517574,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
519481,47,2021-07-30,0.4375,0,middle,quartile_tails,0.25,1.0
520999,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
521407,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
522343,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
522500,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
522690,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
523093,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
524150,47,2021-07-30,0.8333333333333334,0,middle,quartile_tails,0.25,1.0
524266,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
525291,47,2021-07-30,0.2875,0,middle,quartile_tails,0.25,1.0
525348,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
525669,47,2021-07-30,0.25,1,baseline,quartile_tails,0.25,1.0
528620,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
529606,47,2021-07-30,0.4444444444444444,0,middle,quartile_tails,0.25,1.0
529906,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
530308,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
530318,47,2021-07-30,0.25,1,baseline,quartile_tails,0.25,1.0
530384,47,2021-07-30,0.75,0,middle,quartile_tails,0.25,1.0
530982,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
531292,47,2021-07-30,0.25,1,baseline,quartile_tails,0.25,1.0
531420,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
533170,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
533318,47,2021-07-30,0.25,1,baseline,quartile_tails,0.25,1.0
534214,47,2021-07-30,0.16666666666666666,1,baseline,quartile_tails,0.25,1.0
535087,47,2021-07-30,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
536216,47,2021-07-30,0.25,1,baseline,quartile_tails,0.25,1.0
537275,47,2021-07-30,0.38888888888888884,0,middle,quartile_tails,0.25,1.0
537310,47,2021-07-30,0.1875,1,baseline,quartile_tails,0.25,1.0
537623,47,2021-07-30,0.1111111111111111,1,baseline,quartile_tails,0.25,1.0
538171,47,2021-07-30,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
538318,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
538628,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
539214,47,2021-07-30,0.75,0,middle,quartile_tails,0.25,1.0
539300,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
539844,47,2021-07-30,0.125,1,baseline,quartile_tails,0.25,1.0
541033,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
542074,47,2021-07-30,0.1625,1,baseline,quartile_tails,0.25,1.0
543053,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
543583,47,2021-07-30,0.75,0,middle,quartile_tails,0.25,1.0
544075,47,2021-07-30,0.875,0,middle,quartile_tails,0.25,1.0
545370,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
545411,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
546598,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
547330,47,2021-07-30,0.25,1,baseline,quartile_tails,0.25,1.0
549293,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
550987,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
552088,47,2021-07-30,0.41666666666666663,0,middle,quartile_tails,0.25,1.0
552871,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
553037,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
553391,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
553566,47,2021-07-30,0.16666666666666666,1,baseline,quartile_tails,0.25,1.0
555892,47,2021-07-30,0.25,1,baseline,quartile_tails,0.25,1.0
556678,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
557009,47,2021-07-30,0.3958333333333333,0,middle,quartile_tails,0.25,1.0
557035,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
557958,47,2021-07-30,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
558520,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
558748,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
559017,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
559562,47,2021-07-30,0.4666666666666667,0,middle,quartile_tails,0.25,1.0
559781,47,2021-07-30,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
560075,47,2021-07-30,0.875,0,middle,quartile_tails,0.25,1.0
560115,47,2021-07-30,0.16666666666666666,1,baseline,quartile_tails,0.25,1.0
561086,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
561188,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
561720,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
561770,47,2021-07-30,0.8333333333333334,0,middle,quartile_tails,0.25,1.0
563570,47,2021-07-30,0.5625,0,middle,quartile_tails,0.25,1.0
565234,47,2021-07-30,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
566349,47,2021-07-30,0.75,0,middle,quartile_tails,0.25,1.0
566540,47,2021-07-30,0.25,1,baseline,quartile_tails,0.25,1.0
566692,47,2021-07-30,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
566838,47,2021-07-30,0.5555555555555555,0,middle,quartile_tails,0.25,1.0
567445,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
568707,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
569575,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
569879,47,2021-07-30,0.6388888888888888,0,middle,quartile_tails,0.25,1.0
570967,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
571257,47,2021-07-30,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
571791,47,2021-07-30,0.75,0,middle,quartile_tails,0.25,1.0
572105,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
572377,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
572546,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
572902,47,2021-07-30,0.275,0,middle,quartile_tails,0.25,1.0
573155,47,2021-07-30,0.38888888888888884,0,middle,quartile_tails,0.25,1.0
575093,47,2021-07-30,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
575116,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
575275,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
575674,47,2021-07-30,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
576350,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
576351,47,2021-07-30,0.25,1,baseline,quartile_tails,0.25,1.0
577488,47,2021-07-30,0.125,1,baseline,quartile_tails,0.25,1.0
577872,47,2021-07-30,0.625,0,middle,quartile_tails,0.25,1.0
578331,47,2021-07-30,0.1875,1,baseline,quartile_tails,0.25,1.0
578458,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
578902,47,2021-07-30,0.08333333333333333,1,baseline,quartile_tails,0.25,1.0
579043,47,2021-07-30,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
579611,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
580104,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
581583,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
581673,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
582429,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
585721,47,2021-07-30,0.25,1,baseline,quartile_tails,0.25,1.0
586185,47,2021-07-30,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
586267,47,2021-07-30,0.75,0,middle,quartile_tails,0.25,1.0
586935,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
587696,47,2021-07-30,0.20833333333333331,1,baseline,quartile_tails,0.25,1.0
587923,47,2021-07-30,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
588278,47,2021-07-30,0.125,1,baseline,quartile_tails,0.25,1.0
588717,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
589320,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
589650,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
593368,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
594995,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
595869,47,2021-07-30,0.125,1,baseline,quartile_tails,0.25,1.0
596466,47,2021-07-30,0.425,0,middle,quartile_tails,0.25,1.0
596713,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
596962,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
598856,47,2021-07-30,0.1111111111111111,1,baseline,quartile_tails,0.25,1.0
599998,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
600311,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
600692,47,2021-07-30,0.16666666666666666,1,baseline,quartile_tails,0.25,1.0
601434,47,2021-07-30,0.24999999999999997,1,baseline,quartile_tails,0.25,1.0
602475,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
602908,47,2021-07-30,0.0625,1,baseline,quartile_tails,0.25,1.0
602909,47,2021-07-30,0.16666666666666666,1,baseline,quartile_tails,0.25,1.0
603089,47,2021-07-30,0.75,0,middle,quartile_tails,0.25,1.0
603610,47,2021-07-30,0.25,1,baseline,quartile_tails,0.25,1.0
603664,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
603707,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
604853,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
605771,47,2021-07-30,0.375,0,middle,quartile_tails,0.25,1.0
605891,47,2021-07-30,0.125,1,baseline,quartile_tails,0.25,1.0
605981,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
606539,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
606936,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
607195,47,2021-07-30,0.2222222222222222,1,baseline,quartile_tails,0.25,1.0
607672,47,2021-07-30,0.5714285714285714,0,middle,quartile_tails,0.25,1.0
608503,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
608845,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
608964,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
609702,47,2021-07-30,0.0625,1,baseline,quartile_tails,0.25,1.0
610077,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
610716,47,2021-07-30,0.25,1,baseline,quartile_tails,0.25,1.0
610995,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
611694,47,2021-07-30,0.16666666666666666,1,baseline,quartile_tails,0.25,1.0
612295,47,2021-07-30,0.25,1,baseline,quartile_tails,0.25,1.0
613050,47,2021-07-30,0.2222222222222222,1,baseline,quartile_tails,0.25,1.0
613333,47,2021-07-30,0.0625,1,baseline,quartile_tails,0.25,1.0
613335,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
613856,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
614751,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
615525,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
615731,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
616048,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
616262,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
616768,47,2021-07-30,0.5714285714285715,0,middle,quartile_tails,0.25,1.0
616837,47,2021-07-30,0.25,1,baseline,quartile_tails,0.25,1.0
617179,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
618312,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
618662,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
619902,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
620097,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
620341,47,2021-07-30,0.25,1,baseline,quartile_tails,0.25,1.0
620856,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
620947,47,2021-07-30,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
621530,47,2021-07-30,0.1125,1,baseline,quartile_tails,0.25,1.0
622922,47,2021-07-30,0.4583333333333333,0,middle,quartile_tails,0.25,1.0
623264,47,2021-07-30,0.125,1,baseline,quartile_tails,0.25,1.0
623301,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
623355,47,2021-07-30,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
624359,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
625012,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
625775,47,2021-07-30,0.125,1,baseline,quartile_tails,0.25,1.0
627203,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
627919,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
628403,47,2021-07-30,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
628528,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
628834,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
629167,47,2021-07-30,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
629252,47,2021-07-30,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
630138,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
630181,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
630341,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
630388,47,2021-07-30,0.08333333333333333,1,baseline,quartile_tails,0.25,1.0
630613,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
631709,47,2021-07-30,0.4583333333333333,0,middle,quartile_tails,0.25,1.0
632608,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
632836,47,2021-07-30,0.25,1,baseline,quartile_tails,0.25,1.0
633477,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
633517,47,2021-07-30,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
634268,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
634948,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
635990,47,2021-07-30,0.25,1,baseline,quartile_tails,0.25,1.0
636022,47,2021-07-30,0.20833333333333331,1,baseline,quartile_tails,0.25,1.0
636126,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
636832,47,2021-07-30,0.27976190476190477,0,middle,quartile_tails,0.25,1.0
637078,47,2021-07-30,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
637107,47,2021-07-30,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
638722,47,2021-07-30,0.8333333333333333,0,middle,quartile_tails,0.25,1.0
639189,47,2021-07-30,0.25,1,baseline,quartile_tails,0.25,1.0
639198,47,2021-07-30,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
639956,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
640767,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
641170,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
641525,47,2021-07-30,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
641885,47,2021-07-30,0.4444444444444444,0,middle,quartile_tails,0.25,1.0
642815,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
644067,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
644235,47,2021-07-30,0.4444444444444444,0,middle,quartile_tails,0.25,1.0
644400,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
645461,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
645660,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
645970,47,2021-07-30,0.125,1,baseline,quartile_tails,0.25,1.0
645980,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
646434,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
647173,47,2021-07-30,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
647374,47,2021-07-30,0.5555555555555555,0,middle,quartile_tails,0.25,1.0
648566,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
651235,47,2021-07-30,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
651795,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
652646,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
653646,47,2021-07-30,0.29166666666666663,0,middle,quartile_tails,0.25,1.0
653724,47,2021-07-30,0.3125,0,middle,quartile_tails,0.25,1.0
654818,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
655068,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
656432,47,2021-07-30,0.1111111111111111,1,baseline,quartile_tails,0.25,1.0
656460,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
656621,47,2021-07-30,0.75,0,middle,quartile_tails,0.25,1.0
656827,47,2021-07-30,0.47916666666666663,0,middle,quartile_tails,0.25,1.0
657600,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
657746,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
658305,47,2021-07-30,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
658821,47,2021-07-30,0.7094017094017094,0,middle,quartile_tails,0.25,1.0
661004,47,2021-07-30,0.18333333333333335,1,baseline,quartile_tails,0.25,1.0
661261,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
662044,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
662434,47,2021-07-30,0.375,0,middle,quartile_tails,0.25,1.0
662435,47,2021-07-30,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
663010,47,2021-07-30,0.75,0,middle,quartile_tails,0.25,1.0
665339,47,2021-07-30,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
666123,47,2021-07-30,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
666483,47,2021-07-30,0.25,1,baseline,quartile_tails,0.25,1.0
667121,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
667215,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
667245,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
668869,47,2021-07-30,0.8333333333333333,0,middle,quartile_tails,0.25,1.0
669005,47,2021-07-30,0.3958333333333333,0,middle,quartile_tails,0.25,1.0
669535,47,2021-07-30,1.0,1,high,quartile_tails,0.25,1.0
671225,47,2021-07-30,0.0625,1,baseline,quartile_tails,0.25,1.0
671281,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
671389,47,2021-07-30,0.08333333333333333,1,baseline,quartile_tails,0.25,1.0
672113,47,2021-07-30,0.75,0,middle,quartile_tails,0.25,1.0
672483,47,2021-07-30,0.0,1,baseline,quartile_tails,0.25,1.0
672582,47,2021-07-30,0.25,1,baseline,quartile_tails,0.25,1.0
674783,47,2021-07-30,0.5,0,middle,quartile_tails,0.25,1.0
674997,47,2021-07-30,0.375,0,middle,quartile_tails,0.25,1.0
675680,47,2021-07-30,0.41666666666666663,0,middle,quartile_tails,0.25,1.0
676301,47,2021-07-30,0.43333333333333335,0,middle,quartile_tails,0.25,1.0
676957,47,2021-07-30,0.25,1,baseline,quartile_tails,0.25,1.0
677549,47,2021-07-30,0.3666666666666667,0,middle,quartile_tails,0.25,1.0
