member_id,dept_id,closure_start,closure_end,closure_duration_days,group,is_treated,score_time,displacement_prob_t0_ex_ante,predicted_displaced_t0_ex_ante
203585,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.042292405,0
203823,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.013080796,0
204149,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.018261543,0
204516,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.004879378,0
205584,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.071694344,0
206241,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.037666354,0
206454,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.0037326831,0
206887,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.7408936,1
206953,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.99312866,1
206988,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.018620338,0
207091,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.04301835,0
207150,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.03762968,0
207496,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.21952245,0
208163,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.66106147,1
208214,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.29641575,0
208430,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.5228778,1
208887,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.38481024,0
209067,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.6701588,1
209183,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.4390196,0
209584,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.03290816,0
209966,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.693601,1
210108,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.9822588,1
210544,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.04450293,0
211133,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.61655915,1
211188,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.71265584,1
211199,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.16811569,0
211380,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.009453702,0
211391,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.06676836,0
211767,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.15368146,0
211821,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.42118838,0
211977,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.037922006,0
212101,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.0055990135,0
212217,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.34453627,0
212420,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.33343953,0
212432,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.516968,1
212443,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.48769844,0
212604,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.49250874,0
213775,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.1698685,0
214230,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.025843382,0
214827,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.29323468,0
214897,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.074017316,0
214903,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.025430737,0
215373,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.4351977,0
215728,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.014163314,0
216240,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.49442685,0
216517,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.40385726,0
217163,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.12648581,0
217549,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.08690032,0
217644,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.027144022,0
218145,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.014172978,0
218329,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.26995146,0
218702,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.021386115,0
219462,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.03925472,0
219582,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.012078927,0
219779,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.14808276,0
219780,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.063431725,0
220386,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.01947017,0
220462,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.59772056,1
220499,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.9969003,1
220623,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.21006075,0
220712,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.38740715,0
221428,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.44390747,0
222549,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.2832577,0
222677,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.033625945,0
222680,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.30516836,0
223149,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.16614228,0
223299,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.038147066,0
223355,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.27915367,0
223750,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.3643979,0
224490,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.41427836,0
225109,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.033127405,0
225784,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.5058694,1
227063,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.14104031,0
227109,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.6304738,1
227619,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.06852212,0
227768,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.057737447,0
227945,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.039214514,0
227980,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.10274043,0
228280,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.008527946,0
228756,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.045245245,0
228863,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.058071267,0
228879,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.10006087,0
229354,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.028527945,0
230671,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.5589346,1
231668,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.049094316,0
232273,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.4005475,0
232479,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.019664956,0
232492,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.17106964,0
232678,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.014634816,0
233225,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.16426148,0
233307,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.01347048,0
233327,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.66299194,1
233340,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.18645255,0
233343,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.030070562,0
233369,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.12594117,0
233706,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.66856956,1
233716,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.11101963,0
233963,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.56758684,1
234072,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.080169566,0
234563,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.65967953,1
235041,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.017210139,0
235383,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.028446244,0
236549,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.8300968,1
236979,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.06691703,0
237058,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.058551103,0
237165,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.22892278,0
237777,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.6872044,1
238745,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.28535208,0
238750,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.41474807,0
238769,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.21577467,0
239957,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.22166559,0
240047,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.08137418,0
240092,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.005792182,0
240394,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.099291645,0
240758,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.33220887,0
241484,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.27660057,0
241903,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.3915752,0
242156,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.026208553,0
242437,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.59136957,1
242464,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.10601605,0
242643,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.5665153,1
243813,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.5221056,1
244657,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.5700606,1
244693,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.50096714,1
245141,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.027619176,0
245383,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.06449116,0
245698,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.022953168,0
245757,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.0074581862,0
246380,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.25376934,0
246868,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.027540702,0
247053,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.5917841,1
247475,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.13394585,0
247485,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.080983154,0
248264,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.08734194,0
248451,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.5586427,1
248834,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.07852807,0
249348,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.23674718,0
249849,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.23078741,0
249954,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.06509254,0
249997,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.13613826,0
250106,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.75821906,1
250741,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.04221302,0
252157,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.17076278,0
252675,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.9791967,1
253193,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.5810675,1
253321,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.06734769,0
253894,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.9626425,1
254377,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.33513156,0
254652,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.84633017,1
256254,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.050200466,0
256371,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.040517375,0
256482,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.020950483,0
256639,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.008668787,0
256800,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.21162172,0
257540,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.46714866,0
259182,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.51489055,1
259557,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.016881818,0
259658,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.50859946,1
259757,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.31016612,0
259774,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.047523443,0
259826,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.151905,0
259858,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.032084756,0
261314,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.018914877,0
261343,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.07060245,0
261538,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.25588357,0
262679,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.24784906,0
262706,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.36532918,0
262813,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.9989845,1
263293,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.12340092,0
263628,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.061007462,0
263912,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.019372305,0
264154,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.981714,1
265437,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.01745102,0
265459,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.01250745,0
265505,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.028353812,0
266138,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.0019594391,0
266473,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.12338174,0
266725,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.0128841745,0
266770,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.25213957,0
267083,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.35839218,0
267322,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.05040971,0
267334,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.3089849,0
267757,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.0178087,0
268273,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.016445762,0
268475,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.022272995,0
268563,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.36968803,0
268586,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.69824183,1
269009,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.008917737,0
269587,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.14211775,0
269741,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.13634965,0
269854,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.098128974,0
270498,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.1926964,0
271499,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.7991222,1
271605,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.2204397,0
271735,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.0044824784,0
272200,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.30271265,0
272221,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.14470318,0
272821,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.018356772,0
273150,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.079492345,0
273374,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.19141605,0
274614,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.0057023508,0
275569,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.005018913,0
275907,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.12840325,0
275965,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.4345155,0
276559,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.477397,0
277170,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.55543137,1
277272,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.29037175,0
277388,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.1616864,0
278149,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.6764718,1
278464,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.011436352,0
278477,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.86052024,1
278615,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.3457529,0
279595,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.49926454,0
279764,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.030322287,0
281028,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.06439008,0
281100,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.09217999,0
281164,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.13150512,0
282055,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.025792925,0
282390,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.9137626,1
283097,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.0448391,0
283744,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.6373957,1
283754,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.011909016,0
284596,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.012803905,0
284599,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.08870258,0
284822,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.14756803,0
284832,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.10503765,0
285237,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.085110255,0
286368,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.07594149,0
286703,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.18107118,0
286753,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.064767964,0
287224,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.17598604,0
287324,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.017585259,0
287391,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.20245293,0
287674,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.9190722,1
287714,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.69882584,1
289478,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.046000745,0
290068,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.99371874,1
290430,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.017671155,0
290474,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.6038464,1
291739,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.3787019,0
292516,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.022671442,0
292548,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.018004976,0
293094,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.9970401,1
293205,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.03224822,0
293356,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.91175634,1
293848,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.031405907,0
294180,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.13971943,0
294230,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.054098625,0
294276,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.0050632544,0
294831,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.4914671,0
294895,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.36014736,0
294940,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.062964804,0
295196,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.026809685,0
296393,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.2226139,0
296846,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.018713532,0
296895,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.38622674,0
296952,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.042745292,0
297824,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.07846515,0
297825,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.074797034,0
298133,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.2598359,0
298592,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.01738974,0
298656,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.34726015,0
299503,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.6440573,1
299886,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.22401708,0
300575,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.037119497,0
300607,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.016972648,0
300668,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.06399774,0
301081,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.8531004,1
301084,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.25991666,0
301655,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.074255474,0
301865,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.08749989,0
302154,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.48133323,0
302624,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.308601,0
303166,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.19988525,0
303228,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.19466828,0
303285,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.051757358,0
303732,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.8151376,1
303759,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.5856768,1
304451,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.38984746,0
304553,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.043543648,0
304705,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.15342218,0
305471,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.040475167,0
306221,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.66967887,1
307010,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.012236905,0
307043,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.023662278,0
308644,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.58077985,1
308726,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.07894554,0
308955,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.2835228,0
309058,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.12324287,0
309324,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.22105914,0
309702,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.8304477,1
309873,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.2447841,0
310175,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.04142889,0
310634,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.30309802,0
310971,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.24476267,0
311126,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.034631446,0
311160,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.05638516,0
311226,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.634211,1
311794,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.050887454,0
311802,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.025969815,0
311983,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.06817142,0
312160,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.055182576,0
313072,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.1304078,0
313123,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.10981208,0
313539,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.048863873,0
313608,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.01143895,0
313845,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.018042717,0
314501,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.82992846,1
314881,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.7691388,1
315004,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.36976925,0
315309,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.2686808,0
315552,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.084194906,0
316102,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.04000674,0
316175,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.28452158,0
316287,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.07765146,0
316712,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.001525692,0
317346,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.31342486,0
317361,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.042440303,0
317415,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.028551081,0
317897,19,2021-07-15,2021-07-25,11,control,0,t0_ex_ante,0.07124501,0
